id_institucion,cue,nombre,establecimiento_cabecera,id_edificio,nivel_educativo,categoria,ambito
1103,700108200,NUEVO CUYO TURNO TARDE,ESCUELA DE EDUCACION PRIMARIA B° NUEVO CUYO,427,PRIMARIO,PRIMERA,PUBLICO
1104,700114400,INSTITUTO SUPERIOR TECNICO EN SEGURIDAD PUBLICA,ESCUELA DE CADETES DE POLICiA DOCTOR ANTONINO ABER,428,SUPERIOR,CUARTA,PUBLICO
1105,700042800,COLEGIO SECUNDARIO AUGUSTO PULENTA,COLEGIO SECUNDARIO AUGUSTO PULENTA,429,SECUNDARIO,PRIMERA,PUBLICO
1106,700112500,INSTITUTO SUPERIOR TECNICO DE SAN MARTIN,COLEGIO SECUNDARIO AUGUSTO PULENTA,429,SUPERIOR,TERCERA,PUBLICO
1107,700088600,ESCUELA DE NIVEL SECUNDARIO LOS BERROS,"ESCUELA DE EDUCACION SECUNDARIA ""LOS BERROS""",430,SECUNDARIO,PRIMERA,PUBLICO
1108,700048200,ENRIQUE LARRETA - EMER,ENRIQUE LARRETA EMER,431,PRIMARIO,SEGUNDA,PUBLICO
1109,700093700,ESCUELA SECUNDARIA ENRIQUE LARRETA,ENRIQUE LARRETA EMER,431,SECUNDARIO,SEGUNDA,PUBLICO
1110,700094101,J.I.N.Z. Nº 1 ESC ENRIQUE LARRETA ANEXO,ENRIQUE LARRETA EMER,431,INICIAL,PRIMERA,PUBLICO
1111,700084000,E.E.E. CRISTO DE LA QUEBRADA (EX E.E.E. MULTIPLE DE LOS BERROS),E.E.E. MULTIPLE DE LOS BERROS,432,EDUCACION ESPECIAL,SEGUNDA,PUBLICO
1112,700000500,VALLE DE TULUM,VALLE DE TULUM,433,PRIMARIO,TERCERA,PUBLICO
1113,700098804,J.I.N.Z. Nº 38 VALLE DE TULUM ANEXO,VALLE DE TULUM,433,INICIAL,PRIMERA,PUBLICO
1114,700026000,EDUCACION POPULAR,ESCUELA EDUCACION POPULAR,434,PRIMARIO,SEGUNDA,PUBLICO
1115,700098800,J.I.N.Z. Nº 38 ESC EDUCACION POPULAR SEDE,ESCUELA EDUCACION POPULAR,434,INICIAL,PRIMERA,PUBLICO
1116,700109700,ESCUELA SECUNDARIA EDUCACION POPULAR,ESCUELA EDUCACION POPULAR,434,SECUNDARIO,TERCERA,PUBLICO
1117,700027300,ESC. DE EDUCACION ESPECIAL GRACIELA CIBEIRA DE CANTONI (EX. C.A.R.E.M.),E.E.E. GRACIELA CIBEIRA DE CANTONI,435,EDUCACION ESPECIAL,PRIMERA,PUBLICO
1118,700083000,ESCUELA DE EDUCACION SECUNDARIA CARLOS PELLEGRINI,CARLOS PELLEGRINI SECUNDARIA,436,SECUNDARIO,PRIMERA,PUBLICO
1119,700115000,E.N.I. Nº 81 HUELLITAS DE AMOR,E.N.I. Nº 81 HUELLITAS DE AMOR,437,INICIAL,TERCERA,PUBLICO
1120,700057700,FLORENCIA NIGHTINGALE,FLORENCIA NIGHTINGALE,438,PRIMARIO,PRIMERA,PUBLICO
1121,700066302,PROPAA ZONA ESTE UNIDAD EDUCATIVA N° 29,FLORENCIA NIGHTINGALE,438,,,
1122,700103600,J.I.N.Z. Nº 4 ESC FLORENCIA NIGHTINGALE SEDE,FLORENCIA NIGHTINGALE,438,INICIAL,PRIMERA,PUBLICO
1123,700109000,ESCUELA SECUNDARIA FLORENCIA NIGHTINGALE,FLORENCIA NIGHTINGALE,438,SECUNDARIO,TERCERA,PUBLICO
1124,700117100,C.E.N.S. LA CHIMBERA,FLORENCIA NIGHTINGALE,438,CENS,TERCERA,PUBLICO
1125,700057900,AGROINDUSTRIAL 25 DE MAYO,AGROINDUSTRIAL 25 DE MAYO,439,AGROTECNICA,PRIMERA,PUBLICO
1126,700066303,PROPAA ZONA ESTE UNIDAD EDUCATIVA N° 76 25 DE MAYO,ESCUELA DE EDUCACION ESPECIAL 25 DE MAYO,440,,,
1127,700093100,ESCUELA DE EDUCACION ESPECIAL MULTIPLE DR. OTONIEL FERNANDEZ(EX E.E.E. MULTIPLE 25 DE MAYO),ESCUELA DE EDUCACION ESPECIAL 25 DE MAYO,440,EDUCACION ESPECIAL,TERCERA,PUBLICO
1128,700095600,E.N.I. Nº 54 SANTA ROSA,ESCUELA DE NIVEL INICIAL (E.N.I.) Nº 54,441,INICIAL,PRIMERA,PUBLICO
1129,700085800,E.N.I. Nº 18 PROF. GLADYS NOEMI PERALTA,E.N.I. Nº 18 PROF. GLADYS NOEMI PERALTA,442,INICIAL,PRIMERA,PUBLICO
1130,700075100,AGROTECNICA ZONDA,AGROTECNICA DE ZONDA,443,AGROTECNICA,SEGUNDA,PUBLICO
1131,700029500,ESCUELA E.E.E. ZONDA,ESCUELA E.E.E. ZONDA,444,EDUCACION ESPECIAL,TERCERA,PUBLICO
1132,700037300,COLEGIO SANTA TERESITA DEL NINO JESUS,COLEGIO SANTA TERESITA DEL NINO JESUS,445,PRIMARIO,PRIMERA,PRIVADO
1133,700091000,COLEGIO SANTA TERESITA DEL NINO JESUS,COLEGIO SANTA TERESITA DEL NINO JESUS,445,INICIAL,SEGUNDA,PRIVADO
1134,700047900,BACHILLERATO NOCTURNO SAN JUAN BAUTISTA,BACHILLERATO NOCTURNO SAN JUAN BAUTISTA,43,CENS,TERCERA,PRIVADO
1135,700031500,COLEGIO SECUNDARIO SANTA MARIA,COLEGIO SECUNDARIO SANTA MARIA,53,SECUNDARIO,TERCERA,PRIVADO
1136,700073100,COLEGIO DIVINA MISERICORDIA,ESCUELA FONTANA,58,CENS,PRIMERA,PRIVADO
1137,700077700,ESCUELA DE FORMACION PEDAGOGICA Y SINDICAL MARINA VILTE U.D.A.P.,ESCUELA DE FORMACION PEDAGOGICA Y SINDICAL MARINA VILTE U.D.A.P.,63,SUPERIOR,PRIMERA,PRIVADO
1138,700005900,COLEGO NUESTRA SENORA DE LOS DESAMPARADOS,COLEGO NUESTRA SENORA DE LOS DESAMPARADOS,446,INICIAL,PRIMERA,PRIVADO
1138,700005900,COLEGO NUESTRA SENORA DE LOS DESAMPARADOS,COLEGO NUESTRA SENORA DE LOS DESAMPARADOS,446,PRIMARIO,PRIMERA,PRIVADO
1139,700037900,COLEGIO DE EDUCACION SECUNDARIA NUESTRA SRA. DE LOS DESAMPARADOS,COLEGO NUESTRA SENORA DE LOS DESAMPARADOS,446,SECUNDARIO,SEGUNDA,PRIVADO
1140,700015100,COLEGIO PARROQUIAL NUESTRA SENORA DEL CARMEN,COLEGIO PARROQUIAL NUESTRA SENORA DEL CARMEN,447,INICIAL,SEGUNDA,PRIVADO
1140,700015100,COLEGIO PARROQUIAL NUESTRA SENORA DEL CARMEN,COLEGIO PARROQUIAL NUESTRA SENORA DEL CARMEN,447,PRIMARIO,SEGUNDA,PRIVADO
1141,700074600,COLEGIO PARROQUIAL NUESTRA SENORA DEL CARMEN,COLEGIO PARROQUIAL NUESTRA SENORA DEL CARMEN,447,SECUNDARIO,TERCERA,PRIVADO
1142,700080200,COLEGIO PARROQUIAL NUESTRA SENORA DEL CARMEN,COLEGIO PARROQUIAL NUESTRA SENORA DEL CARMEN,447,CENS,TERCERA,PRIVADO
1143,700086000,COLEGIO PARROQUIAL NUESTRA SENORA DEL CARMEN,COLEGIO PARROQUIAL NUESTRA SENORA DEL CARMEN,447,SUPERIOR,TERCERA,PRIVADO
1144,700101900,CENTRO EDUCATIVO TERAPEUTICO CASITA AMARILLA,CENTRO EDUCATIVO TERAPEUTICO CASITA AMARILLA,448,EDUCACION ESPECIAL,PRIMERA,PRIVADO
1145,700022800,INSTITUTO SUPERIOR DE FORMACION DOCENTE SAN BUENAVENTURA,COLEGIO JESUS DE LA BUENA ESPERANZA,449,SUPERIOR,TERCERA,PRIVADO
1146,700022900,COLEGIO JESUS DE LA BUENA ESPERANZA,COLEGIO JESUS DE LA BUENA ESPERANZA,449,AGROTECNICA,TERCERA,PRIVADO
1147,700057200,NUESTRA SENORA DE LAS NIEVES,COLEGIO JESUS DE LA BUENA ESPERANZA,449,INICIAL,TERCERA,PRIVADO
1147,700057200,NUESTRA SENORA DE LAS NIEVES,COLEGIO JESUS DE LA BUENA ESPERANZA,449,PRIMARIO,TERCERA,PRIVADO
1148,700065600,COLEGIO JESUS DE LA BUENA ESPERANZA,COLEGIO JESUS DE LA BUENA ESPERANZA,449,CENS,TERCERA,PRIVADO
1149,700001000,COLEGIO SANTA ROSA DE LIMA,COLEGIO SANTA ROSA DE LIMA,450,INICIAL,PRIMERA,PRIVADO
1149,700001000,COLEGIO SANTA ROSA DE LIMA,COLEGIO SANTA ROSA DE LIMA,450,PRIMARIO,PRIMERA,PRIVADO
1150,700026800,COLEGIO SANTA ROSA DE LIMA,COLEGIO SANTA ROSA DE LIMA,450,SECUNDARIO,SEGUNDA,PRIVADO
1151,700001300,ESCUELA MODELO DE SAN JUAN,ESCUELA MODELO DE SAN JUAN,451,PRIMARIO,PRIMERA,PRIVADO
1152,700001700,COLEGIO MERCEDITAS DE SAN MARTIN C.E.S.A.P.,COLEGIO MERCEDITAS DE SAN MARTIN,452,PRIMARIO,SEGUNDA,PRIVADO
1153,700085900,COLEGIO MERCEDITAS DE SAN MARTIN C.E.S.A.P.,COLEGIO MERCEDITAS DE SAN MARTIN,452,SECUNDARIO,PRIMERA,PRIVADO
1154,700095400,COLEGIO MERCEDITAS DE SAN MARTIN DE C.E.S.A.P.,COLEGIO MERCEDITAS DE SAN MARTIN,452,INICIAL,PRIMERA,PRIVADO
1155,700042300,COLEGIO DANTE ALIGHIERI,COLEGIO DANTE ALIGHIERI,453,SECUNDARIO,TERCERA,PRIVADO
1156,700010500,COLEGIO DANTE ALIGHIERI,COLEGIO DANTE ALIGHIERI,453,PRIMARIO,PRIMERA,PRIVADO
1157,700025100,INSTITUTO SUPERIOR CERVANTES,INSTITUTO SUPERIOR CERVANTES,454,SUPERIOR,PRIMERA,PRIVADO
1158,700026600,COLEGIO SANTO DOMINGO,COLEGIO SANTO DOMINGO,455,SECUNDARIO,SEGUNDA,PRIVADO
1159,700026900,COLEGIO SANTO DOMINGO,COLEGIO SANTO DOMINGO,455,PRIMARIO,PRIMERA,PRIVADO
1160,700027000,I.S.P.E. DOMINGO F. SARMIENTO,I.S.P.E. DOMINGO F. SARMIENTO,456,SUPERIOR,SEGUNDA,PRIVADO
1161,700030600,COLEGIO SAN FRANCISCO DE ASIS,COLEGIO SAN FRANCISCO DE ASIS,457,PRIMARIO,CUARTA,PRIVADO
1162,700030700,COLEGIO SECUNDARIO SAN FRANCISCO DE ASIS,COLEGIO SAN FRANCISCO DE ASIS,457,SECUNDARIO,PRIMERA,PRIVADO
1163,700033600,COLEGIO NUESTRA SENORA DE LA MEDALLA MILAGROSA,COLEGIO NUESTRA SENORA DE LA MEDALLA MILAGROSA,458,PRIMARIO,PRIMERA,PRIVADO
1164,700064900,COLEGIO NUESTRA SENORA DE LA MEDALLA MILAGROSA,COLEGIO NUESTRA SENORA DE LA MEDALLA MILAGROSA,458,SECUNDARIO,TERCERA,PRIVADO
1165,700044300,ESC.PROFESORA MERCEDES GALLARDO VALDEZ,ESC.PROFESORA MERCEDES GALLARDO VALDEZ,459,INICIAL,TERCERA,PRIVADO
1165,700044300,ESC.PROFESORA MERCEDES GALLARDO VALDEZ,ESC.PROFESORA MERCEDES GALLARDO VALDEZ,459,PRIMARIO,TERCERA,PRIVADO
1166,700044400,E.E.E. Y TALLER DE FORMACION LABORAL ALELUYA,E.E.E. Y TALLER DE FORMACION LABORAL ALELUYA,460,EDUCACION ESPECIAL,PRIMERA,PRIVADO
1167,700045700,COLEGIO MARIA AUXILIADORA,COLEGIO MARIA AUXILIADORA,461,SECUNDARIO,SEGUNDA,PRIVADO
1168,700046000,COLEGIO MARIA AUXILIADORA,COLEGIO MARIA AUXILIADORA,461,INICIAL,PRIMERA,PRIVADO
1168,700046000,COLEGIO MARIA AUXILIADORA,COLEGIO MARIA AUXILIADORA,461,PRIMARIO,PRIMERA,PRIVADO
1169,700074500,COLEGIO MARIA AUXILIADORA,COLEGIO MARIA AUXILIADORA,461,CENS,TERCERA,PRIVADO
1170,700046100,COLEGIO SECUNDARIO MODELO,COLEGIO SECUNDARIO MODELO,462,SECUNDARIO,SEGUNDA,PRIVADO
1171,700047600,COLEGIO INDUSTRIAL SAN JOSE,COLEGIO INDUSTRIAL SAN JOSE,463,TECNICO,PRIMERA,PRIVADO
1172,700061300,COLEGIO SAN JOSE,COLEGIO SAN JOSE,463,PRIMARIO,PRIMERA,PRIVADO
1173,700091500,COLEGIO SAN JOSE,COLEGIO SAN JOSE,463,INICIAL,PRIMERA,PRIVADO
1174,700052200,INST. DE RECUP.INTEG. DEL NINO AISLADO I.R.I.N.A.,INST. DE RECUP. INTEG. DEL NINO AISLADO I.R.I.N.A,464,EDUCACION ESPECIAL,CUARTA,PRIVADO
1175,700055000,EL TRANSITO DE NUESTRA SENORA,EL TRANSITO DE NUESTRA SENORA,465,INICIAL,PRIMERA,PRIVADO
1175,700055000,EL TRANSITO DE NUESTRA SENORA,EL TRANSITO DE NUESTRA SENORA,465,PRIMARIO,PRIMERA,PRIVADO
1176,700055300,EL TRANSITO DE NUESTRA SENORA,EL TRANSITO DE NUESTRA SENORA,465,SECUNDARIO,SEGUNDA,PRIVADO
1177,700055100,COLEGIO FRAY MAMERTO ESQUIU,FRAY MAMERTO ESQUIU,466,SECUNDARIO,SEGUNDA,PRIVADO
1178,700055200,COLEGIO FRAY MAMERTO ESQUIU,FRAY MAMERTO ESQUIU,466,PRIMARIO,PRIMERA,PRIVADO
1179,700055400,COLEGIO NUESTRA SENORA DEL LUJAN,COLEGIO NTRA. SRA. DE LUJAN,467,SECUNDARIO,PRIMERA,PRIVADO
1180,700058100,COLEGIO NUESTRA SENORA DEL LUJAN,COLEGIO NTRA. SRA. DE LUJAN,467,PRIMARIO,PRIMERA,PRIVADO
1181,700074700,COLEGIO DE NIVEL INICIAL MARIA DE BELEN,COLEGIO NUESTRA SENORA DEL LUJAN,467,INICIAL,PRIMERA,PRIVADO
1182,700060200,COLEGIO DON BOSCO,COLEGIO DON BOSCO,468,SECUNDARIO,PRIMERA,PRIVADO
1183,700060400,COLEGIO DON BOSCO,COLEGIO DON BOSCO,468,PRIMARIO,PRIMERA,PRIVADO
1184,700095000,COLEGIO DE EDUCACION INICIAL JUANITO BOSCO,COLEGIO DON BOSCO,468,INICIAL,SEGUNDA,PRIVADO
1185,700061000,COLEGIO SAN PABLO,COLEGIO SAN PABLO,469,PRIMARIO,SEGUNDA,PRIVADO
1186,700061100,COLEGIO SAN PABLO,COLEGIO SAN PABLO,469,SECUNDARIO,TERCERA,PRIVADO
1187,700111700,COLEGIO SAN PABLO,COLEGIO SAN PABLO,469,INICIAL,SEGUNDA,PRIVADO
1188,700061800,COLEGIO LA INMACULADA,COLEGIO LA INMACULADA,470,SECUNDARIO,SEGUNDA,PRIVADO
1189,700062000,COLEGIO LA INMACULADA,COLEGIO LA INMACULADA,470,INICIAL,PRIMERA,PRIVADO
1189,700062000,COLEGIO LA INMACULADA,COLEGIO LA INMACULADA,470,PRIMARIO,PRIMERA,PRIVADO
1190,700116900,INSTITUTO DE INGLES BRAND NEW,BRAND NEW INSTITUTO DE INGLES,471,FOR. PROF. EDUC. NO FORMAL,NO DEFINIDO,PRIVADO
1191,700062900,INSTITUTO SUPERIOR DE DANZA ISADORA DUNCAN,INSTITUTO SUPERIOR DE FORMACION DOCENTE ANA PAVLOVA,472,SUPERIOR,PRIMERA,PRIVADO
1192,700063900,INSTITUTO SUPERIOR DE FORMACION DOCENTE ANA PAVLOVA,INSTITUTO SUPERIOR DE FORMACION DOCENTE ANA PAVLOVA,473,SUPERIOR,SEGUNDA,PRIVADO
1193,700078900,COLEGIO BLAS PASCAL,COLEGIO SANTA ROSA DE LIMA,450,SECUNDARIO,CUARTA,PRIVADO
1194,700065100,HOGAR ESCUELA A.P.A.D.I.N,HOGAR ESCUELA A.P.A.D.I.N,474,EDUCACION ESPECIAL,PRIMERA,PRIVADO
1195,700065300,"ESCUELA DE EDUCACION ESPECIAL ""SUSANA DE CASTELLI""","ESCUELA DE EDUCACION ESPECIAL ""SUSANA DE CASTELLI""",475,EDUCACION ESPECIAL,PRIMERA,PRIVADO
1196,700065400,INSTITUTO SUPERIOR DE FORMACION DOCENTE SAGRADO CORAZON,INSTITUTO SUPERIORDE FORMACION DOCENTE SAGRADO COR,476,SUPERIOR,TERCERA,PRIVADO
1197,700066000,COLEGIO SAN NICOLAS DE BARI,COLEGIO SAN NICOLAS DE BARI,477,SECUNDARIO,TERCERA,PRIVADO
1198,700087200,INSTITUTO SUPERIOR SAN NICOLAS DE BARI,COLEGIO SAN NICOLAS DE BARI,477,SUPERIOR,TERCERA,PRIVADO
1199,700067200,ESCUELA TECNICA DE CAPACITACION LABORAL SAGRADA FAMILIA,ESCUELA TECNICA DE CAPACITACION LABORAL SAGRADA FAMILIA,478,TEC. CAP. LABORAL,PRIMERA,PRIVADO
1200,700073000,COLEGIO NIVEL MEDIO SAN BERNARDO,COLEGIO SECUNDARIO SAN BERNARDO,479,CENS,PRIMERA,PRIVADO
1201,700073200,COLEGIO SECUNDARIO SAN BERNARDO,COLEGIO SECUNDARIO SAN BERNARDO,479,SECUNDARIO,TERCERA,PRIVADO
1202,700073900,COLEGIO SANTO TOMAS DE AQUINO,COLEGIO SANTO TOMAS DE AQUINO,480,INICIAL,PRIMERA,PRIVADO
1202,700073900,COLEGIO SANTO TOMAS DE AQUINO,COLEGIO SANTO TOMAS DE AQUINO,480,PRIMARIO,PRIMERA,PRIVADO
1203,700078100,COLEGIO SANTO TOMAS DE AQUINO,COLEGIO SANTO TOMAS DE AQUINO,480,SECUNDARIO,TERCERA,PRIVADO
1204,700074200,ESCUELA MODELO S.R.L. NIVEL SECUNDARIO,ESCUELA MODELO S.R.L. NIVEL SECUNDARIO,481,SECUNDARIO,PRIMERA,PRIVADO
1205,700074400,PRIMEROS PASITOS EN LA MODELO,COLEGIO PRIMEROS PASITOS EN LA MODELO,482,INICIAL,SEGUNDA,PRIVADO
1206,700074900,COLEGIO INGLES,COLEGIO INGLES,483,INICIAL,TERCERA,PRIVADO
1206,700074900,COLEGIO INGLES,COLEGIO INGLES,483,PRIMARIO,TERCERA,PRIVADO
1207,700075600,A.S.I.C - INSTITUTO DEL INGLES Y BIBLIOTECA POPULAR AMERICAS,A.S.I.C - INSTITUTO DEL INGLES Y BIBLIOTECA POPULAR AMERICAS,484,SUPERIOR,CUARTA,PRIVADO
1208,700076400,COLEGIO LOS OLIVOS,COLEGIO LOS OLIVOS,485,INICIAL,PRIMERA,PRIVADO
1208,700076400,COLEGIO LOS OLIVOS,COLEGIO LOS OLIVOS,485,PRIMARIO,PRIMERA,PRIVADO
1209,700077100,CENTRO EDUCATIVO INTEGRAL CRECER,CENTRO EDUCATIVO INTEGRAL CRECER,486,SUPERIOR,PRIMERA,PRIVADO
1210,700077400,INSTITUTO SUPERIOR DE PERIODISMO DEPORTIVO NESTOR ANTONIO GAHONA,ANTONIO TORRES,487,SUPERIOR,PRIMERA,PRIVADO
1211,700078600,COLEGIO SAN FRANCISCO DE ASIS,COLEGIO SAN FRANCISCO DE ASIS,488,INICIAL,SEGUNDA,PRIVADO
1212,700117700,COLEGIO DE EDUCACION INICIAL I PICCOLI DELLA DANTE,COLEGIO DANTE ALIGHIERI,453,INICIAL,NO DEFINIDO,PRIVADO
1213,700116200,COLEGIO DE EDUCACION SECUNDARIA MADRE MAZZARELLO,COLEGIO MARIA AUXILIADORA,461,SECUNDARIO,NO DEFINIDO,PRIVADO
1214,700095900,INSTITUTO PRIVADO DE INGLES SAINT THOMAS,COLEGIO DON BOSCO,468,FOR. PROF. EDUC. NO FORMAL,NO DEFINIDO,PRIVADO
1215,700079200,SAINT PAUL COLEGIO BILINGUE,SAINT PAUL COLEGIO BILINGUE INSTITUTO DE INGLES,489,SECUNDARIO,TERCERA,PRIVADO
1216,700110600,INSTITUTO DE INGLES SAN PABLO,COLEGIO SAN PABLO,469,FOR. PROF. EDUC. NO FORMAL,NO DEFINIDO,PRIVADO
1217,700079800,INSTITUTO SUPERIOR EN REDES E INFORMATICA ISRI,INSTITUTO SUPERIOR EN REDES E INFORMATICA ISRI,490,SUPERIOR,TERCERA,PRIVADO
1218,700083900,CENTRO EDUCATIVO TERAPEUTICO ABRIL,CENTRO EDUCATIVO TERAPEUTICO ABRIL,491,EDUCACION ESPECIAL,TERCERA,PRIVADO
1219,700085300,COLEGIO SAN BERNARDO,COLEGIO SAN BERNARDO,492,INICIAL,TERCERA,PRIVADO
1219,700085300,COLEGIO SAN BERNARDO,COLEGIO SAN BERNARDO,492,PRIMARIO,TERCERA,PRIVADO
1220,700108700,INSTITUDO DE DANZAS ESTUDIO PAVLOVA,INSTITUDO DE DANZAS ESTUDIO PAVLOVA,473,NO FORMAL,NO DEFINIDO,PRIVADO
1221,700109100,INSTITUTO INTEGRAL DE EDUCACION VICTORIA COLLEGE,COLEGIO SAN NICOLAS DE BARI,477,SUPERIOR,NO DEFINIDO,PRIVADO
1222,700088200,COLEGIO FASTA FEDERICO OZANAM,COLEGIO FASTA FEDERICO OZANAM,493,INICIAL,TERCERA,PRIVADO
1222,700088200,COLEGIO FASTA FEDERICO OZANAM,COLEGIO FASTA FEDERICO OZANAM,493,PRIMARIO,TERCERA,PRIVADO
1223,700078800,COLEGIO BILINGUE GATEWAY,COLEGIO BILINGUE GATEWAY,494,INICIAL,SEGUNDA,PRIVADO
1223,700078800,COLEGIO BILINGUE GATEWAY,COLEGIO BILINGUE GATEWAY,494,PRIMARIO,SEGUNDA,PRIVADO
1224,700089600,JARDIN MATERNAL EL GUSANITO ENI,JARDIN MATERNAL EL GUSANITO ENI,495,INICIAL,PRIMERA,PRIVADO
1225,700092400,INSTITUTO DE INGLES SAINT PAUL,INSTITUTO DE INGLES SAINT PAUL,494,FOR. PROF. EDUC. NO FORMAL,NO DEFINIDO,PRIVADO
1226,700093000,COLEGIO SANTO DOMINGO,SANTO DOMINGO,496,INICIAL,PRIMERA,PRIVADO
1227,700095200,"INSTITUTO DE INGLES ""SAINT PAUL""",SAINT PAUL COLEGIO BILINGUE INSTITUTO DE INGLES,489,FOR. PROF. EDUC. NO FORMAL,NO DEFINIDO,PRIVADO
1228,700088100,"COLEGIO DE EDUCACION INICIAL ""CONEJO TITO""","COLEGIO DE EDUCACION INICIAL ""CONEJO TITO""",497,INICIAL,PRIMERA,PRIVADO
1229,700116700,COLEGIO FASTA FEDERICO OZANAM,COLEGIO FASTA FEDERICO OZANAM,493,SECUNDARIO,NO DEFINIDO,PRIVADO
1230,700099100,JARDIN MATERNAL QUERUBINES,JARDIN MATERNAL QUERUBINES,498,INICIAL,PRIMERA,PRIVADO
1231,700092100,ASOCIACION DE CULTURA SAINT JOHN'S,ASOCIACION DE CULTURA SAINT JOHN'S,499,INICIAL,NO DEFINIDO,PRIVADO
1232,700106800,COLEGIO LOS ANDES,COLEGIO LOS ANDES,500,INICIAL,CUARTA,PRIVADO
1232,700106800,COLEGIO LOS ANDES,COLEGIO LOS ANDES,500,PRIMARIO,CUARTA,PRIVADO
1233,700092800,INSTITUTO DE DANZAS BELLART ESTUDIO,INSTITUTO DE DANZAS BELLART ESTUDIO,501,FOR. PROF. EDUC. NO FORMAL,NO DEFINIDO,PRIVADO
1234,700093200,YORK ENGLISH INSTITUTE,YORK ENGLISH INSTITUTE,502,NO FORMAL,NO DEFINIDO,PRIVADO
1235,700095100,NSTITUTO PRIVADO DE IDIOMAS IDIOMATIC CENTER,IDIOMATIC CENTER,503,FOR. PROF. EDUC. NO FORMAL,NO DEFINIDO,PRIVADO
1236,700104800,INSTITUTO ACONCAGUA,INSTITUTO ACONCAGUA,504,FOR. PROF. EDUC. NO FORMAL,NO DEFINIDO,PRIVADO
1237,700108800,ESCUELA DE DANZA CLASICA ODETTE,ESCUELA DE DANZA CLASICA ODETTE,505,NO FORMAL,NO DEFINIDO,PRIVADO
1238,700110900,INSTITUTOS DE DANZAS BALLERINAS,INSTITUTOS DE DANZAS BALLERINAS,506,NO FORMAL,NO DEFINIDO,PRIVADO
1239,700112400,JARDIN MATERNAL CHAUCHA Y PALITO,JARDIN MATERNAL CHAUCHA Y PALITO,507,INICIAL,NO DEFINIDO,PRIVADO
1240,700112900,INSTITUTO DE INGLES THE WELCOME TEAM,INSTITUTO DE INGLES THE WELCOME TEAM,508,FOR. PROF. EDUC. NO FORMAL,NO DEFINIDO,PRIVADO
1241,700116100,INSTITUTO DE CAPACITACION LABORAL LA RAIZ,ACADEMIA DE LENGUAS LA RAIZ,509,TECNICO,NO DEFINIDO,PRIVADO
1242,700003700,COLEGIO NUESTRA SENORA DEL ROSARIO DE ANDACOLLO,NUESTRA SENORA DEL ROSARIO DE ANDACOLLO,510,TECNICO,PRIMERA,PRIVADO
1243,700003800,COLEGIO NUESTRA SENORA DEL ROSARIO DE ANDACOLLO,NUESTRA SENORA DEL ROSARIO DE ANDACOLLO,510,PRIMARIO,PRIMERA,PRIVADO
1244,700064600,COLEGIO NUESTRA SENORA DEL ROSARIO DE ANDACOLLO,NUESTRA SENORA DEL ROSARIO DE ANDACOLLO,510,INICIAL,PRIMERA,PRIVADO
1245,700064800,COLEGIO NUESTRA SENORA DEL ROSARIO DE ANDACOLLO,NUESTRA SENORA DEL ROSARIO DE ANDACOLLO,510,SECUNDARIO,PRIMERA,PRIVADO
1246,700081800,COLEGIO NUESTRA SENORA DEL ROSARIO DE ANDACOLLO,NUESTRA SENORA DEL ROSARIO DE ANDACOLLO,510,CENS,TERCERA,PRIVADO
1247,700078300,COLEGIO DEL PRADO,COLEGIO DEL PRADO,511,PRIMARIO,PRIMERA,PRIVADO
1248,700080600,COLEGIO DEL PRADO,COLEGIO DEL PRADO,511,SECUNDARIO,CUARTA,PRIVADO
1249,700095800,COLEGIO DEL PRADO,COLEGIO DEL PRADO,511,INICIAL,SEGUNDA,PRIVADO
1250,700021000,COLEGIO SANTA BARBARA,COLEGIO SANTA BARBARA,512,PRIMARIO,PRIMERA,PRIVADO
1251,700091100,COLEGIO SANTA BARBARA,COLEGIO SANTA BARBARA,512,INICIAL,PRIMERA,PRIVADO
1252,700096400,COLEGIO SANTA BARBARA,COLEGIO SANTA BARBARA,512,SECUNDARIO,TERCERA,PRIVADO
1253,700024700,COEGIO JUAN PABLO II,COEGIO JUAN PABLO II,513,SECUNDARIO,PRIMERA,PRIVADO
1254,700024800,MONSENOR JUAN MARCOS ZAPATA,COEGIO JUAN PABLO II,513,PRIMARIO,SEGUNDA,PRIVADO
1255,700067300,ESCUELA TECNICA DE CAPACITACION LABORAL DEAN ABEL BALMACEDA,COEGIO JUAN PABLO II,513,TEC. CAP. LABORAL,PRIMERA,PRIVADO
1256,700032800,COLEGIO SAN VICENTE DE PAUL,COLEGIO SAN VICENTE DE PAUL,514,PRIMARIO,SEGUNDA,PRIVADO
1257,700075500,COLEGIO SAN VICENTE DE PAUL,COLEGIO SAN VICENTE DE PAUL,514,SECUNDARIO,SEGUNDA,PRIVADO
1258,700037100,COLEGIO MONS. JOSE AMERICO ORZALI,COLEGIO MONS. JOSE AMERICO ORZALI,515,SECUNDARIO,SEGUNDA,PRIVADO
1259,700064400,COLEGIO MONS. JOSE AMERICO ORZALI,COLEGIO MONS. JOSE AMERICO ORZALI,515,INICIAL,PRIMERA,PRIVADO
1259,700064400,COLEGIO MONS. JOSE AMERICO ORZALI,COLEGIO MONS. JOSE AMERICO ORZALI,515,PRIMARIO,PRIMERA,PRIVADO
1260,700062800,ESCUELA NUEVA JUAN FANZOLATO,ESCUELA NUEVA JUAN FANZOLATO,516,INICIAL,SEGUNDA,PRIVADO
